episode_number,agent_wins,random_wins,draws
6300,9380,351,269
6310,9350,370,280
6320,9332,375,293
6330,9401,337,262
6340,9344,364,292
6350,9389,345,266
6360,9347,351,302
6370,9330,372,298
6380,9332,429,239
6390,9304,447,249
6400,9314,433,253
6410,9305,429,266
6420,9298,410,292
6430,9303,445,252
6440,9386,326,288
6450,9364,356,280
6460,9378,336,286
6470,9398,347,255
6480,9377,348,275
6490,9377,359,264
6500,9371,335,294
6510,9345,417,238
6520,9313,430,257
6530,9303,425,272
6540,9267,444,289
6550,9291,453,256
6560,9313,436,251
6570,9351,390,259
6580,9324,448,228
6590,9363,396,241
6600,9318,418,264
6610,9250,472,278
6620,9301,441,258
6630,9301,425,274
6640,9287,426,287
6650,9296,426,278
6660,9334,405,261
6670,9281,453,266
6680,9285,470,245
6690,9270,462,268
6700,9254,465,281
6710,9259,467,274
6720,9307,433,260
6730,9225,487,288
6740,9318,439,243
6750,9332,434,234
6760,9284,450,266
6770,9299,434,267
6780,9381,407,212
6790,9323,441,236
6800,9273,471,256
6810,9300,400,300
6820,9310,446,244
6830,9294,429,277
6840,9299,424,277
6850,9289,425,286
6860,9255,424,321
6870,9258,445,297
6880,9300,418,282
6890,9274,440,286
6900,9295,452,253
6910,9338,406,256
6920,9219,480,301
6930,9307,415,278
6940,9327,399,274
6950,9333,387,280
6960,9293,436,271
6970,9292,390,318
6980,9301,419,280
6990,9309,424,267
7000,9249,447,304
7010,9293,432,275
7020,9320,412,268
7030,9305,415,280
7040,9283,417,300
7050,9253,446,301
7060,9281,412,307
7070,9286,436,278
7080,9311,357,332
7090,9291,374,335
7100,9261,430,309
7110,9313,365,322
7120,9290,394,316
7130,9254,434,312
7140,9221,427,352
7150,9234,435,331
7160,9285,392,323
7170,9283,405,312
7180,9317,375,308
7190,9276,406,318
7200,9276,400,324
7210,9244,422,334
7220,9234,392,374
7230,9293,368,339
7240,9247,415,338
7250,9306,371,323
7260,9255,421,324
7270,9257,408,335
7280,9245,415,340
7290,9284,380,336
7300,9275,398,327
7310,9344,364,292
7320,9327,384,289
7330,9287,401,312
7340,9304,381,315
7350,9274,428,298
7360,9246,404,350
7370,9248,378,374
7380,9284,371,345
7390,9277,344,379
7400,9300,344,356
7410,9304,429,267
7420,9270,379,351
7430,9335,411,254
7440,9329,374,297
7450,9311,413,276
7460,9321,396,283
7470,9331,424,245
7480,9345,405,250
7490,9288,444,268
7500,9291,398,311
7510,9345,380,275
7520,9313,370,317
7530,9315,387,298
7540,9334,355,311
7550,9363,354,283
7560,9367,356,277
7570,9381,353,266
7580,9352,362,286
7590,9342,372,286
7600,9380,358,262
7610,9391,343,266
7620,9345,345,310
7630,9362,361,277
7640,9351,356,293
7650,9319,370,311
7660,9377,346,277
7670,9423,330,247
7680,9350,372,278
7690,9407,338,255
7700,9400,329,271
7710,9391,356,253
7720,9465,269,266
7730,9452,280,268
7740,9457,278,265
7750,9472,285,243
7760,9361,357,282
7770,9399,375,226
7780,9392,354,254
7790,9409,318,273
7800,9410,366,224
7810,9446,287,267
7820,9394,380,226
7830,9485,268,247
7840,9462,290,248
7850,9441,272,287
7860,9419,313,268
7870,9441,270,289
7880,9429,283,288
7890,9440,299,261
7900,9462,291,247
7910,9435,273,292
7920,9432,277,291
7930,9444,270,286
7940,9422,292,286
7950,9395,310,295
7960,9469,261,270
7970,9436,304,260
7980,9444,305,251
7990,9443,293,264
8000,9496,272,232
8010,9461,261,278
8020,9422,305,273
8030,9445,283,272
8040,9439,307,254
8050,9448,276,276
8060,9427,309,264
8070,9437,289,274
8080,9474,269,257
8090,9491,279,230
8100,9466,300,234
8110,9470,280,250
8120,9439,271,290
8130,9458,291,251
8140,9461,276,263
8150,9466,291,243
8160,9448,300,252
8170,9473,313,214
8180,9336,404,260
8190,9346,410,244
8200,9399,370,231
8210,9382,331,287
8220,9395,351,254
8230,9346,385,269
8240,9326,385,289
8250,9335,390,275
8260,9339,381,280
8270,9343,408,249
8280,9308,383,309
8290,9354,387,259
8300,9371,365,264
8310,9339,397,264
8320,9320,374,306
8330,9303,386,311
8340,9313,401,286
8350,9351,374,275
8360,9354,324,322
8370,9362,325,313
8380,9352,380,268
8390,9332,370,298
8400,9360,353,287
8410,9423,273,304
8420,9387,336,277
8430,9397,304,299
8440,9371,323,306
8450,9323,361,316
8460,9395,259,346
