episode_number,agent_wins,random_wins,draws
6380,8131,1490,379
6390,8598,943,459
6400,8615,1019,366
6410,8716,930,354
6420,8492,1077,431
6430,8626,1035,339
6440,8385,1243,372
6450,8918,785,297
6460,8665,958,377
6470,8701,929,370
6480,8580,1082,338
6490,8544,1118,338
6500,8683,964,353
6510,8771,880,349
6520,8639,977,384
6530,8196,1394,410
6540,8528,1090,382
6550,8687,919,394
6560,8440,1124,436
6570,8846,879,275
6580,8480,1163,357
6590,8298,1294,408
6600,8560,1086,354
6610,8196,1399,405
6620,8216,1368,416
6630,6083,2598,1319
6640,8721,937,342
6650,5838,2570,1592
6660,5752,2654,1594
6670,6271,2349,1380
6680,8180,1479,341
6690,8571,1065,364
6700,8581,1088,331
6710,8254,1347,399
6720,8331,1234,435
6730,8455,1181,364
6740,8516,1166,318
6750,8448,1230,322
6760,8553,1135,312
6770,8605,981,414
6780,8628,1137,235
6790,8555,1123,322
6800,8552,1030,418
6810,8552,1099,349
6820,8485,1080,435
6830,8717,979,304
6840,8771,926,303
6850,8609,1010,381
6860,8631,1011,358
6870,8471,1073,456
6880,8449,1160,391
6890,8446,1143,411
6900,8445,1183,372
6910,8417,1173,410
6920,8429,1141,430
6930,8492,1087,421
6940,8502,1148,350
6950,8556,1023,421
6960,8435,1184,381
6970,8670,996,334
6980,8603,1082,315
6990,8617,1073,310
7000,8719,976,305
7010,8549,1137,314
7020,8500,1117,383
7030,8426,1169,405
7040,8456,1196,348
7050,8444,1190,366
7060,8591,999,410
7070,8481,1122,397
7080,8621,1001,378
7090,8470,1137,393
7100,8466,1123,411
7110,8542,984,474
7120,8308,1058,634
7130,8423,1093,484
7140,8142,1201,657
7150,8410,1178,412
7160,8713,963,324
7170,8569,1133,298
7180,8640,1039,321
7190,8628,1065,307
7200,8031,1632,337
7210,8588,1193,219
7220,8079,1652,269
7230,8380,1351,269
7240,8847,832,321
7250,8424,1186,390
7260,8762,857,381
7270,8858,863,279
7280,8370,1308,322
7290,8660,1090,250
7300,8493,1198,309
7310,8683,916,401
7320,8439,1139,422
7330,8312,1318,370
7340,8498,1166,336
7350,8891,803,306
7360,8536,1141,323
7370,8764,903,333
7380,8936,745,319
7390,8429,1188,383
7400,8853,850,297
7410,8357,1212,431
7420,8424,1177,399
7430,8579,1164,257
7440,8481,1218,301
7450,8042,1522,436
7460,8122,1565,313
7470,8156,1502,342
7480,8083,1612,305
7490,8165,1566,269
7500,8358,1401,241
7510,8500,1252,248
7520,8348,1396,256
7530,8143,1340,517
7540,8622,975,403
7550,8732,941,327
7560,8516,1145,339
7570,8492,1249,259
7580,8851,912,237
7590,9049,720,231
7600,8699,1021,280
7610,8550,1192,258
7620,8861,927,212
7630,9175,608,217
7640,8569,1106,325
7650,8358,1420,222
7660,8608,1235,157
7670,8781,993,226
7680,9032,779,189
7690,8970,798,232
7700,8921,859,220
7710,8890,862,248
7720,8857,944,199
7730,8672,1140,188
7740,8877,835,288
7750,9210,559,231
7760,9078,673,249
7770,9159,675,166
7780,8808,988,204
7790,9002,797,201
7800,9192,579,229
7810,9247,523,230
7820,8823,947,230
7830,8465,1294,241
7840,8879,972,149
7850,8982,793,225
7860,9281,514,205
7870,9061,705,234
7880,8676,1118,206
7890,9338,490,172
7900,9252,556,192
7910,9301,488,211
7920,9232,536,232
7930,9165,572,263
7940,9128,690,182
7950,9315,511,174
7960,9259,522,219
7970,9180,631,189
7980,8933,786,281
7990,8622,1072,306
8000,9299,563,138
8010,9299,511,190
8020,9151,708,141
8030,9044,771,185
8040,8682,1030,288
8050,8793,859,348
8060,8862,792,346
8070,8961,759,280
8080,8658,1051,291
8090,8623,1132,245
8100,8823,845,332
8110,8898,830,272
8120,8842,840,318
8130,8857,882,261
8140,8895,850,255
8150,8843,898,259
8160,8876,769,355
8170,8816,787,397
8180,8945,725,330
8190,8764,826,410
8200,8991,684,325
8210,9200,628,172
8220,8963,753,284
8230,9300,544,156
8240,9324,478,198
8250,9055,686,259
8260,9190,633,177
8270,9201,523,276
8280,9191,609,200
8290,9215,610,175
8300,9107,619,274
8310,8713,883,404
8320,9001,777,222
8330,8722,1008,270
8340,9051,711,238
8350,9035,736,229
8360,9353,491,156
